,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled
114,114,0.8949771689497716,0.8756756756756757,0.8929732968161588,0.9161246148579254,0.295890410958904,0.021917808219177992,0.051598173515981616,0.03972602739726028,0.3506849315068493,0.0328767123287671,0.02876712328767117,0.11095890410958897
115,115,0.8904109589041096,0.8695652173913043,0.8875385142074632,0.9168093118794933,0.26164383561643834,0.038356164383561486,0.045662100456621,-0.0031963470319633647,0.1310502283105024,0.01963470319634708,0.030593607305936077,0.01461187214611881
116,116,0.8995433789954338,0.8791208791208791,0.8954125299554947,0.9245977404998288,0.24611872146118718,0.04337899543378998,0.036073059360730464,0.01461187214611881,0.22237442922374429,0.042922374429223864,0.05159817351598173,0.04703196347031979
117,117,0.7534246575342466,0.7567567567567568,0.7754193769257103,0.8954125299554947,0.31872146118721467,-0.0036529680365297024,-0.02876712328767117,-0.014155251141552472,0.126027397260274,0.01735159817351606,-0.0237442922374429,-0.01963470319634697
118,118,0.867579908675799,0.8415300546448088,0.8633601506333448,0.9124443683669976,0.3525114155251141,0.016438356164383605,0.045662100456621,0.0328767123287671,0.0767123287671232,0.06849315068493145,0.0639269406392694,0.026484018264840037
119,119,0.9041095890410958,0.8888888888888888,0.90534063676823,0.9195480999657651,0.295890410958904,0.022831050228310557,0.07214611872146104,0.10821917808219172,0.2808219178082191,0.03972602739726028,0.029680365296803624,0.08858447488584464
120,120,0.8858447488584474,0.8648648648648649,0.8836015063334475,0.9133002396439577,0.27853881278538806,0.04018264840182639,0.0420091324200913,0.01872146118721474,0.20319634703196343,0.02648401826484026,0.0876712328767123,0.029223744292237508
121,121,0.8812785388127854,0.8631578947368421,0.8826600479287915,0.9082505991098938,0.27808219178082194,-0.0022831050228310223,0.050684931506849384,0.03013698630136996,0.3013698630136986,0.002739726027397249,0.0091324200913242,0.002739726027397249
122,122,0.8721461187214612,0.8409090909090909,0.8628038343033209,0.9162957891133174,0.17808219178082196,0.0031963470319635867,0.0031963470319635867,-0.0018264840182646847,0.12009132420091329,0.012785388127854014,0.005022831050228271,0.011415525114155223
123,123,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9308456008216364,-0.005479452054794498,-0.010958904109589107,-0.007305936073059405,-0.015068493150684814,0.03698630136986303,-0.00045662100456611565,-0.009589041095890316,-0.0091324200913242
124,124,0.863013698630137,0.8314606741573034,0.8549298185552893,0.9169804861348853,0.002739726027397249,-0.017808219178082174,-0.01050228310502277,-0.009589041095890427,0.13470319634703187,-0.012328767123287676,-0.005479452054794498,-0.009589041095890316
125,125,0.8721461187214612,0.8409090909090909,0.8628038343033209,0.9200616227319411,0.03561643835616435,0.00136986301369868,-0.0031963470319634757,-0.004109589041095707,0.10410958904109602,0.0004566210045662267,0.00136986301369868,0.005936073059360725
126,126,0.867579908675799,0.8527918781725888,0.873844573776104,0.9050838753851421,0.31872146118721445,0.015068493150684814,0.03378995433789955,0.02100456621004554,0.2753424657534246,0.02100456621004565,0.021461187214611877,0.03652968036529669
127,127,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9279356384799726,-0.02237442922374433,-0.009589041095890538,-0.005936073059360725,-0.0091324200913242,0.19817351598173516,-0.009589041095890316,0.0,-0.014611872146118698
128,128,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9156966792194453,0.23561643835616441,0.05296803652968041,0.026027397260274032,0.01598173515981738,0.08264840182648414,0.03789954337899537,0.06210045662100461,0.009589041095890316
129,129,0.8904109589041096,0.8681318681318682,0.8860407394727834,0.9068812050667578,0.21643835616438356,0.03470319634703212,0.009132420091324311,0.020547945205479534,0.13424657534246576,0.010045662100456765,0.021461187214611988,-0.004109589041095818
130,130,0.8995433789954338,0.8791208791208791,0.8954125299554947,0.9212598425196851,0.15844748858447488,0.059817351598173585,0.04977168949771693,0.005479452054794498,0.16301369863013704,0.014611872146118698,0.029680365296803735,0.02237442922374422
131,131,0.9041095890410958,0.8852459016393442,0.9008473125641904,0.9111605614515577,0.28767123287671226,0.054337899543378976,0.06484018264840175,0.004566210045661934,0.12694063926940646,0.016438356164383494,0.02237442922374422,0.017351598173515947
132,132,0.8767123287671232,0.8571428571428571,0.8772252653200958,0.9168093118794933,0.2990867579908676,0.06255707762557061,0.010958904109589107,0.017808219178082063,0.37671232876712335,0.021461187214611877,0.08173515981735158,0.06255707762557061
133,133,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9194625128380691,-0.012328767123287454,-0.00045662100456611565,-0.012785388127853792,-0.010045662100456654,0.010958904109589107,-0.0031963470319634757,-0.0018264840182646847,-0.006849315068493067
134,134,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9199760356042451,0.2497716894977169,0.005479452054794387,0.0365296803652968,0.01050228310502277,-0.004566210045662267,0.041095890410958846,0.03972602739726028,0.00639269406392684
135,135,0.8904109589041096,0.8666666666666667,0.8845429647381033,0.9152687435809654,0.18173515981735167,0.03013698630136985,0.0022831050228311334,1.1102230246251565e-16,0.07123287671232881,0.025570776255707695,0.012785388127853903,0.013242009132420018
136,136,0.8767123287671232,0.8421052631578947,0.8637452927079767,0.9240842177336528,0.011872146118721338,0.0022831050228310223,0.0,0.007305936073059294,0.029680365296803624,0.0022831050228310223,0.05662100456621011,0.0031963470319634757
137,137,0.867579908675799,0.8323699421965318,0.8558712769599452,0.8735022252653201,0.1716894977168949,0.05616438356164377,0.06712328767123288,0.037442922374429144,0.11826484018264838,0.020091324200913196,0.03150684931506831,0.0031963470319632536
138,138,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.921174255391989,-0.01050228310502277,-0.008675799086757863,-0.006849315068493178,-0.008675799086758085,0.030593607305935966,-0.008675799086757863,-0.0009132420091324533,-0.0018264840182647957
139,139,0.8995433789954338,0.8804347826086957,0.8969103046901746,0.9102191030469017,0.25844748858447486,0.09041095890410966,0.03789954337899537,0.06849315068493167,0.30593607305936066,0.04383561643835632,0.02191780821917788,0.045662100456621
140,140,0.776255707762557,0.772093023255814,0.7936066415611092,0.8942143101677508,0.3360730593607306,0.07716894977168942,0.054337899543378865,0.020547945205479312,0.31461187214611874,0.015068493150684925,-0.06210045662100461,0.0383561643835616
141,141,0.8949771689497716,0.8783068783068783,0.8959688462855186,0.9238274563505648,0.30228310502283096,0.04292237442922375,0.012328767123287565,0.03424657534246567,0.18036529680365287,0.021461187214611877,0.018721461187214516,0.005936073059360725
142,142,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9096199931530298,0.027397260273972712,-0.008675799086757974,-0.006392694063926951,0.010502283105022991,0.11917808219178083,0.0273972602739726,0.01324200913242013,-0.001369863013698791
143,143,0.9041095890410958,0.8877005347593583,0.9038428620335501,0.9113317357069496,0.3287671232876712,0.017351598173515947,0.038812785388127824,0.020091324200913308,0.14840182648401812,0.02374429223744301,0.0657534246575342,0.03698630136986314
144,144,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9181787059226292,0.14292237442922373,-0.0022831050228310223,-0.00502283105022816,-0.001369863013698791,0.01598173515981738,0.00045662100456611565,0.005936073059360725,-0.0018264840182649067
145,145,0.867579908675799,0.8323699421965318,0.8558712769599452,0.9230571722013009,0.1808219178082192,0.008675799086757974,0.021461187214611877,-0.005936073059360836,0.06027397260273981,0.020091324200913196,0.05114155251141561,0.008219178082191858
146,146,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9263950701814447,-0.015068493150684925,-0.006392694063927062,0.00045662100456611565,0.001369863013698569,0.10593607305936059,0.005022831050228382,0.0022831050228310223,-0.00136986301369868
147,147,0.8493150684931506,0.8070175438596491,0.8356299212598426,0.9081650119821978,0.005479452054794498,0.004109589041095929,0.0018264840182647957,-0.002739726027397249,0.008219178082191858,0.006392694063926951,0.008219178082191636,0.001369863013698569
148,148,0.9041095890410958,0.8877005347593583,0.9038428620335501,0.9233139335843888,0.30913242009132424,0.034703196347031895,0.002739726027397249,0.0657534246575342,0.16118721461187202,0.030593607305935966,0.038812785388127824,0.01050228310502288
149,149,0.8904109589041096,0.8666666666666667,0.8845429647381033,0.9210886682642931,0.03424657534246578,0.007762557077625631,0.013242009132420018,0.017351598173515947,0.08721461187214608,0.013242009132420018,0.005479452054794498,0.0182648401826484
150,150,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9134714138993494,-0.01050228310502277,0.006849315068493067,0.010045662100456543,0.01689497716894972,0.3940639269406393,0.011872146118721338,0.06803652968036533,-0.006849315068493178
151,151,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9211742553919889,0.1570776255707762,0.013242009132420018,-0.0009132420091325644,0.030593607305936077,0.11232876712328765,0.00273972602739736,0.026027397260274032,0.005479452054794387
152,152,0.8949771689497716,0.8808290155440415,0.8989643957548785,0.9121020198562135,0.32191780821917815,0.04703196347031957,0.05296803652968041,0.025570776255707695,0.27671232876712326,0.04703196347031957,0.00136986301369868,0.02739726027397238
153,153,0.8858447488584474,0.8603351955307262,0.8791081821294078,0.9232283464566929,0.10182648401826488,0.004109589041095818,0.0,0.00639269406392684,0.0,0.005022831050228271,-0.001369863013698569,0.0091324200913242
154,154,0.8767123287671232,0.8629441624365483,0.8832163642588154,0.9194625128380691,0.2977168949771689,0.07808219178082187,0.02602739726027392,0.029680365296803624,0.3159817351598173,0.037442922374429144,0.04429223744292232,0.020547945205479423
155,155,0.8949771689497716,0.8685714285714285,0.8854844231427593,0.9304176651831565,0.20319634703196332,0.04611872146118723,0.05799086757990857,0.04018264840182639,0.1552511415525114,0.020091324200913308,0.025570776255707695,0.05981735159817336
156,156,0.8356164383561644,0.8105263157894737,0.8358010955152345,0.9071379664498459,0.3488584474885845,0.015525114155251152,0.03287671232876721,0.06073059360730593,0.2936073059360731,0.03287671232876721,0.08493150684931516,0.0036529680365298134
157,157,0.8904109589041096,0.8695652173913043,0.8875385142074632,0.9157822663471413,0.20045662100456618,0.016438356164383494,0.004109589041095818,0.008219178082191858,0.09452054794520559,0.029223744292237508,0.0022831050228311334,0.05388127853881275
158,158,0.9041095890410958,0.8877005347593583,0.9038428620335501,0.9185210544334134,0.3410958904109589,0.02374429223744301,0.022831050228310557,0.041552511415525184,0.3031963470319635,0.01187214611872145,0.051598173515981616,0.04748858447488591
159,159,0.8949771689497716,0.8756756756756757,0.8929732968161588,0.9192057514549812,0.16164383561643836,0.029223744292237286,-0.0018264840182649067,0.008675799086758085,0.14885844748858446,0.05022831050228305,0.004566210045662156,0.0031963470319633647
160,160,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9166381376241013,0.029680365296803735,0.010045662100456432,0.00273972602739736,0.005479452054794609,-0.0031963470319634757,0.007762557077625631,0.004566210045662156,0.007305936073059294
161,161,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.923057172201301,0.07031963470319624,-0.006392694063927062,-0.01187214611872145,-0.01324200913242013,0.0730593607305936,-0.004109589041095818,0.028310502283104944,-0.01324200913242013
162,162,0.9041095890410958,0.8888888888888888,0.90534063676823,0.9113317357069497,0.36575342465753413,0.050684931506849384,0.020091324200913308,0.023744292237442788,0.09315068493150691,0.04429223744292232,0.05936073059360725,0.021461187214611877
163,163,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9308456008216364,0.13470319634703198,0.012328767123287676,0.01735159817351606,-0.010045662100456654,0.07351598173515972,-0.002739726027397138,-0.0018264840182649067,-0.0031963470319634757
164,164,0.8721461187214612,0.8444444444444444,0.8657993837726805,0.8959260527216707,0.11826484018264827,0.013698630136986356,-0.004566210045662045,0.020547945205479423,0.24611872146118718,0.02100456621004576,0.04292237442922375,-0.0018264840182649067
165,165,0.9041095890410958,0.8900523560209425,0.90683841150291,0.9204895583704211,0.3429223744292237,0.020091324200913196,0.0031963470319633647,0.04063926940639273,0.3684931506849314,0.02511415525114158,0.03926940639269416,0.046575342465753455
166,166,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.921516603902773,0.010958904109588996,-0.00136986301369868,-0.004109589041095818,-0.00273972602739736,-0.006392694063927062,-0.002739726027397249,-0.0009132420091323423,-0.00639269406392684
167,167,0.9041095890410958,0.8852459016393442,0.9008473125641904,0.9236562820951729,0.05342465753424652,0.03242009132420087,0.00410958904109604,0.03424657534246578,0.41506849315068495,0.04885844748858448,0.025570776255707695,0.005936073059360725
168,168,0.8949771689497716,0.8743169398907104,0.891475522081479,0.9181787059226292,0.2557077625570776,-0.00136986301369868,-0.0022831050228311334,0.04840182648401814,0.09543378995433782,0.058447488584474905,0.042465753424657415,0.0031963470319633647
169,169,0.8538812785388128,0.813953488372093,0.8410647038685382,0.9148408079424855,0.0,0.012785388127854014,0.007305936073059405,0.008675799086757863,0.00045662100456611565,0.004566210045662045,0.0091324200913242,0.015525114155251152
170,170,0.8949771689497716,0.8756756756756757,0.8929732968161588,0.9186922286888052,0.19771689497716882,0.04018264840182639,-0.005936073059360614,0.006849315068493178,0.11324200913242011,-0.0031963470319634757,0.02648401826484026,0.031963470319634646
171,171,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9179219445395413,0.1643835616438356,0.01872146118721474,0.008219178082191747,0.005936073059360725,0.08401826484018271,0.029680365296803624,0.020547945205479423,0.004566210045662156
172,172,0.9041095890410958,0.8888888888888888,0.90534063676823,0.9132146525162615,0.30958904109589025,0.030593607305935966,0.06621004566210031,0.021461187214611765,0.07123287671232881,0.026484018264840148,0.031050228310502193,0.02785388127853894
173,173,0.8858447488584474,0.8633879781420765,0.8821037315987675,0.9089352961314616,0.17123287671232867,-0.0022831050228310223,0.012785388127853792,0.025570776255707695,0.16164383561643836,-0.007305936073059405,0.0009132420091323423,-0.006392694063926951
174,174,0.8721461187214612,0.8409090909090909,0.8628038343033209,0.9204039712427251,0.11187214611872154,-0.0018264840182646847,0.005479452054794387,-0.004109589041095929,0.2369863013698631,0.007762557077625631,0.004566210045662156,-0.006849315068493067
175,175,0.91324200913242,0.8994708994708994,0.9147124272509415,0.9307600136939403,0.3283105022831049,0.058447488584474794,0.01552511415525104,0.03150684931506853,0.1949771689497718,0.0511415525114155,0.04200913242009119,0.05068493150684916
176,176,0.8036529680365296,0.7981220657276995,0.8202242382745635,0.9162957891133173,0.32283105022831043,0.03013698630136985,0.019178082191780854,-0.0182648401826484,0.32054794520547947,0.04840182648401825,0.028310502283104944,0.017351598173515947
177,177,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9120164327285175,0.06118721461187204,-0.010045662100456654,0.006849315068493289,-0.011872146118721338,0.038812785388127824,-0.007305936073059405,-0.005479452054794498,-0.008675799086757974
178,178,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9221157137966449,0.0639269406392694,0.007762557077625631,-0.00776255707762552,-0.011415525114155223,0.0214611872146121,-0.008675799086757974,-0.008219178082191747,-0.00639269406392684
179,179,0.8904109589041096,0.8736842105263158,0.8920318384115029,0.9166381376241012,0.31643835616438365,0.07899543378995433,0.020091324200913196,0.010958904109588996,0.1785388127853882,0.015525114155251263,0.020547945205479645,0.022831050228310557
180,180,0.8949771689497716,0.8743169398907104,0.891475522081479,0.9179219445395413,0.20776255707762548,0.012328767123287676,-0.00136986301369868,0.01598173515981738,0.0968036529680365,0.013242009132420018,-1.1102230246251565e-16,0.009589041095890316
181,181,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9097055802807258,0.08538812785388128,-0.00410958904109604,-0.006849315068492956,-0.01187214611872145,0.01689497716894972,0.001369863013698569,-0.0018264840182649067,0.0022831050228310223
182,182,0.8721461187214612,0.8585858585858586,0.8792793563847997,0.9146696336870935,0.3552511415525115,0.019178082191780854,0.037442922374429255,0.06255707762557083,0.18904109589041096,0.021461187214611877,0.01324200913242013,-0.0018264840182649067
183,183,0.8127853881278538,0.8056872037914692,0.828098254022595,0.9164669633687094,0.36027397260273963,0.036073059360730464,-0.008219178082191858,0.02602739726027392,0.2662100456621004,0.02511415525114158,0.021461187214611877,-0.024657534246575352
184,184,0.9041095890410958,0.8852459016393442,0.9008473125641904,0.9227148236905169,0.051598173515981616,0.008675799086757974,0.00913242009132409,0.008219178082191747,0.1990867579908675,0.006849315068493178,0.041552511415525184,0.008675799086757974
185,185,0.8858447488584474,0.8603351955307262,0.8791081821294078,0.906453269428278,0.22374429223744297,0.026940639269406375,0.009589041095890316,0.05844748858447468,0.11095890410958908,0.03378995433789955,0.024657534246575352,0.011415525114155223
186,186,0.8812785388127854,0.8602150537634409,0.8796644984594317,0.9169804861348853,0.3155251141552512,0.054337899543378976,0.04703196347031968,0.036073059360730686,0.395433789954338,0.08675799086757996,0.038812785388128046,0.04018264840182639
187,187,0.9223744292237442,0.9090909090909091,0.922586442998973,0.9281923998630606,0.2972602739726027,0.052968036529680296,0.05342465753424641,0.042465753424657526,0.38447488584474876,0.05753424657534234,0.06666666666666654,0.020547945205479534
188,188,0.9041095890410958,0.8852459016393442,0.9008473125641904,0.9155255049640534,0.1223744292237442,0.008675799086757974,0.01050228310502288,0.03242009132420087,0.2461187214611873,0.016438356164383494,0.010045662100456654,0.04018264840182639
189,189,0.867579908675799,0.8542713567839196,0.875342348510784,0.9146696336870934,0.3228310502283105,0.039726027397260166,0.03789954337899548,0.029680365296803513,0.3159817351598174,0.010045662100456654,0.02602739726027392,0.02100456621004565
190,190,0.8949771689497716,0.8783068783068783,0.8959688462855186,0.9031153714481341,0.3465753424657533,0.029680365296803624,0.0328767123287671,0.005936073059360725,0.17031963470319633,0.036073059360730464,0.03378995433789955,0.03926940639269394
191,191,0.8995433789954338,0.8804347826086957,0.8969103046901746,0.9146696336870934,0.28219178082191787,0.007305936073059405,0.004109589041095929,0.01963470319634708,0.16484018264840183,0.014155251141552472,0.010958904109588996,0.04429223744292243
192,192,0.8767123287671232,0.847457627118644,0.8682386169120164,0.9227148236905169,0.13470319634703187,0.008219178082191747,0.005936073059360725,-0.005022831050228382,0.10730593607305938,0.004109589041095929,0.00639269406392684,0.009589041095890316
193,193,0.8812785388127854,0.8539325842696629,0.8736733995207121,0.9183498801780212,0.21963470319634704,0.012785388127853903,0.010045662100456654,0.018721461187214516,0.05205479452054795,0.017808219178082063,0.005479452054794609,0.013698630136986356
194,194,0.817351598173516,0.8095238095238095,0.8320352618966107,0.9162957891133173,0.34063926940639266,0.06621004566210043,-0.013698630136986134,0.02374429223744301,0.2922374429223745,-0.021461187214611988,0.004566210045662045,-0.020547945205479534
195,195,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9160390277302293,0.018721461187214627,-0.0091324200913242,-0.010045662100456654,-0.007762557077625631,-0.009589041095890538,-0.005936073059360725,0.005936073059360614,-0.005022831050228382
196,196,0.8904109589041096,0.8681318681318682,0.8860407394727834,0.9103902773022938,0.25479452054794527,0.0009132420091325644,0.038812785388127824,0.04703196347031957,0.0858447488584475,0.010502283105022658,0.007305936073059516,-0.0009132420091323423
197,197,0.8995433789954338,0.8854166666666666,0.9029014036288943,0.9219445395412531,0.34018264840182644,0.026484018264840148,0.055707762557077656,0.0036529680365297024,0.18356164383561646,0.0018264840182647957,0.02100456621004565,0.05251141552511418
198,198,0.8447488584474886,0.8333333333333334,0.8556573091407053,0.9002054091064703,0.32009132420091324,0.029223744292237397,0.029223744292237397,0.025570776255707806,0.2552511415525114,0.008675799086757974,0.02602739726027392,0.03013698630136985
199,199,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9155255049640534,0.02648401826484026,-0.012328767123287676,-0.008219178082191747,-0.007305936073059294,-0.019178082191780743,0.0,-0.00045662100456611565,0.0
200,200,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.923399520712085,0.06986301369863002,-0.0036529680365297024,-0.0036529680365297024,-0.0091324200913242,0.28036529680365296,-0.00136986301369868,-0.00639269406392684,-0.006849315068493178
201,201,0.8812785388127854,0.8539325842696629,0.8736733995207121,0.9256247860321808,0.2374429223744292,0.0018264840182650177,0.033333333333333326,-0.00502283105022816,0.09452054794520548,0.07168949771689503,0.008675799086758085,0.031963470319634646
202,202,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9163813762410132,0.18904109589041096,0.03972602739726028,0.01552511415525104,-0.0022831050228310223,0.006849315068492956,0.00639269406392684,0.01963470319634697,0.021461187214611877
203,203,0.8858447488584474,0.8663101604278075,0.8850992810681273,0.9112461485792537,0.28904109589041094,0.05525114155251143,0.08493150684931516,0.04292237442922375,0.09817351598173507,0.03698630136986303,0.06164383561643838,0.032420091324200984
204,204,0.8904109589041096,0.8681318681318682,0.8860407394727834,0.9211742553919889,0.16392694063926938,0.03515981735159823,0.022831050228310334,0.009589041095890427,0.04703196347031979,0.049315068493150815,0.016438356164383494,-0.0036529680365297024
205,205,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9208319068812051,0.07168949771689492,-0.005022831050228493,0.004566210045662045,0.012785388127853903,0.09863013698630141,-0.0022831050228309113,-0.005479452054794387,-0.01050228310502277
206,206,0.8904109589041096,0.8666666666666667,0.8845429647381033,0.9156966792194454,0.25981735159817354,0.045662100456621,0.006849315068493178,0.02237442922374422,0.1515981735159817,0.00136986301369868,0.07716894977168942,0.032420091324200984
207,207,0.771689497716895,0.7727272727272727,0.7926651831564533,0.9132146525162615,0.3228310502283105,0.036073059360730686,0.020091324200913196,0.009589041095890427,0.12283105022831053,0.03378995433789955,0.042922374429223864,-0.026940639269406375
208,208,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9178363574118452,0.005479452054794498,-0.0022831050228311334,-0.005022831050228493,-0.01598173515981738,0.14337899543378996,-0.0004566210045662267,-0.0022831050228311334,-0.0004566210045663377
209,209,0.8538812785388128,0.8415841584158416,0.8635313248887367,0.9174084217733652,0.3812785388127854,0.03561643835616446,0.04429223744292243,0.0237442922374429,0.29634703196347034,0.03013698630136985,0.028310502283104944,0.002739726027397138
210,210,0.8949771689497716,0.8808290155440415,0.8989643957548785,0.9162957891133173,0.3611872146118721,0.0511415525114155,0.02511415525114158,0.06940639269406401,0.12557077625570767,0.023287671232876672,0.042465753424657415,0.08630136986301362
211,211,0.9041095890410958,0.8864864864864865,0.9023450872988703,0.9187778158165012,0.23333333333333328,0.019178082191780854,0.057077625570776336,0.013242009132420018,0.27260273972602733,0.05936073059360725,0.10319634703196334,0.024657534246575463
212,212,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9182642930503253,0.11232876712328765,0.004109589041095818,-0.00045662100456611565,0.0022831050228310223,-0.001369863013698569,0.0018264840182649067,-0.00045662100456611565,0.002739726027397249
213,213,0.7945205479452054,0.7906976744186046,0.812350222526532,0.9099623416638137,0.33333333333333326,0.008219178082191747,0.041552511415525184,0.02648401826484026,0.2808219178082192,0.00045662100456611565,0.05890410958904113,0.051598173515981616
214,214,0.9041095890410958,0.8864864864864865,0.9023450872988703,0.921259842519685,0.28767123287671226,0.054337899543378865,0.024657534246575463,0.04429223744292232,0.20000000000000007,0.02237442922374422,0.020547945205479312,0.026027397260274032
215,215,0.9041095890410958,0.8852459016393442,0.9008473125641904,0.9154399178363574,0.2557077625570776,0.04840182648401814,0.01963470319634697,0.0091324200913242,0.11004566210045663,0.00639269406392684,0.012785388127853903,0.005022831050228271
216,216,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9174940089010614,0.2100456621004566,0.004566210045661934,0.011415525114155223,-0.00273972602739736,0.1150684931506849,0.010045662100456543,0.026484018264840148,0.002739726027397249
217,217,0.863013698630137,0.8295454545454546,0.8534320438206093,0.90576857240671,0.06255707762557083,-0.002739726027397138,-0.0018264840182646847,-0.00776255707762552,0.16529680365296817,-0.005936073059360614,0.0009132420091324533,-0.001369863013698569
218,218,0.8493150684931506,0.8135593220338984,0.8401232454638823,0.9163813762410133,-0.0022831050228311334,-0.010958904109589107,-0.008219178082191747,-0.008675799086758085,0.05662100456620989,-0.01050228310502288,-0.012328767123287565,-0.010958904109588996
219,219,0.8493150684931506,0.8070175438596491,0.8356299212598426,0.9174940089010614,-0.005936073059360725,0.0031963470319634757,0.005479452054794498,0.005936073059360614,0.005479452054794498,0.0031963470319634757,0.005936073059360836,0.01826484018264829
220,220,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9183498801780212,0.0858447488584475,-0.004566210045662156,0.021461187214611877,0.004109589041095929,0.1515981735159817,-0.006849315068493178,-0.00273972602739736,0.00776255707762552
221,221,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9215166039027731,0.12465753424657522,-0.00045662100456611565,-0.006392694063927062,0.0009132420091324533,-0.005479452054794609,0.0031963470319634757,-0.001369863013698569,0.001369863013698569
222,222,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9169804861348853,0.2520547945205478,0.047945205479452024,0.029223744292237508,0.021461187214611877,0.09223744292237424,0.016894977168949832,0.033333333333333215,0.02785388127853894
223,223,0.8767123287671232,0.847457627118644,0.8682386169120164,0.9246833276275248,0.062100456621004496,-0.004566210045662045,-0.0091324200913242,0.0018264840182649067,-0.005936073059360725,-0.0022831050228310223,0.002739726027397138,-0.006392694063926951
224,224,0.8584474885844748,0.8165680473372781,0.8435039370078741,0.9248545018829167,0.005479452054794498,0.005479452054794498,0.008219178082191858,0.004109589041095929,0.040182648401826504,0.006849315068493289,0.005479452054794498,0.01826484018264829
225,225,0.8584474885844748,0.845771144278607,0.8674683327627525,0.9127011297500855,0.3141552511415524,0.055707762557077656,0.05753424657534234,-0.01461187214611881,0.2794520547945205,0.06529680365296797,0.007305936073059183,-0.00136986301369868
226,226,0.8995433789954338,0.8854166666666666,0.9029014036288943,0.9143272851763095,0.32054794520547947,0.045662100456621,0.027853881278538828,0.03561643835616435,0.25844748858447486,0.015525114155251152,0.03013698630136985,0.08401826484018282
227,227,0.8949771689497716,0.8729281767955801,0.8899777473467991,0.9222868880520368,0.15251141552511416,0.026027397260274032,0.006849315068492956,-0.005022831050228382,0.1789954337899542,0.02100456621004554,0.036073059360730464,-0.0009132420091324533
228,228,0.8995433789954338,0.8791208791208791,0.8954125299554947,0.9271653543307087,0.2680365296803653,0.009589041095890427,0.011415525114155112,0.004566210045662045,0.08630136986301384,0.04885844748858448,0.007305936073059516,0.05433789954337909
229,229,0.863013698630137,0.8275862068965517,0.8519342690859295,0.9192913385826772,0.045205479452054775,-0.004109589041095707,-0.00776255707762552,-0.0018264840182649067,0.23972602739726023,0.007305936073059516,-0.0036529680365295913,-0.00045662100456611565
230,230,0.8356164383561644,0.8252427184466019,0.8477832933926737,0.9113317357069496,0.33287671232876714,0.010045662100456765,-0.00136986301369868,-0.0031963470319635867,0.273972602739726,0.020547945205479312,0.005936073059360614,-0.0036529680365297024
231,231,0.8904109589041096,0.8666666666666667,0.8845429647381033,0.9189489900718931,0.13196347031963473,0.017808219178082174,0.022831050228310557,0.015525114155251263,0.16073059360730602,0.007762557077625631,0.01552511415525104,0.006849315068493178
232,232,0.7488584474885844,0.7533632286995515,0.7714823690516945,0.9122731941116056,0.3105022831050228,0.043835616438356095,-0.012785388127853903,0.013698630136986245,0.28995433789954334,0.01598173515981738,-0.0009132420091324533,0.00776255707762552
233,233,0.867579908675799,0.8342857142857143,0.8573690516946251,0.9195480999657651,0.16712328767123286,-0.0018264840182647957,0.00045662100456611565,0.005022831050228382,0.02100456621004554,0.011872146118721338,-0.001369863013698569,0.005479452054794498
234,234,0.8584474885844748,0.8208092485549133,0.8464994864772338,0.9202327969873331,0.00776255707762552,0.0004566210045662267,0.0022831050228308003,0.00502283105022816,0.009589041095890316,0.007305936073059405,0.007305936073059405,0.005022831050228382
