,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.back_CO2_vd_scaled,feature_importance.back_CO2_vd_fd1_scaled,feature_importance.back_CO2_vd_fd2_scaled,feature_importance.back_CO2_vd_fd3_scaled
188,188,0.7671232876712328,0.6622516556291391,0.7363060595686408,0.8690516946251284,-0.03150684931506853,0.0182648401826484,0.13059360730593605,0.0018264840182649067
189,189,0.5799086757990868,0.0,0.5,0.888565559739815,0.0,0.0,0.0,0.0
190,190,0.8447488584474886,0.8229166666666666,0.8466706607326258,0.8859979459089353,-0.012785388127853792,0.029680365296803735,0.026940639269406597,0.0730593607305936
191,191,0.771689497716895,0.6621621621621622,0.7387452927079767,0.7431530297843204,0.015068493150684925,0.034703196347032006,0.012328767123287676,0.05022831050228305
192,192,0.7808219178082192,0.7303370786516854,0.7705837042108867,0.8016090380006847,-0.07808219178082199,0.04977168949771682,0.3031963470319635,0.27488584474885847
193,193,0.8310502283105022,0.8042328042328042,0.8303663129065388,0.9161246148579253,-0.01963470319634708,0.031963470319634646,0.051598173515981616,0.042922374429223864
194,194,0.7808219178082192,0.7241379310344828,0.7675881547415269,0.8628894214310168,-0.04337899543378998,0.04703196347031968,0.13105022831050228,0.15799086757990877
195,195,0.821917808219178,0.7914438502673797,0.8194967476891475,0.8808627182471755,-0.042465753424657526,0.02237442922374422,0.13470319634703198,0.1278538812785387
196,196,0.6712328767123288,0.35714285714285715,0.6086956521739131,0.875385142074632,0.002739726027397249,0.014155251141552472,0.03835616438356171,0.04063926940639273
197,197,0.8310502283105022,0.8042328042328042,0.8303663129065388,0.9251112632660048,-0.03698630136986314,0.0420091324200913,0.16712328767123286,0.1534246575342465
198,198,0.7853881278538812,0.7344632768361582,0.7745207120849025,0.9032865457035262,-0.03196347031963487,0.004109589041095929,0.011415525114155223,0.03698630136986303
199,199,0.8538812785388128,0.8350515463917526,0.8575402259500171,0.8782095172885996,-0.007305936073059294,0.08949771689497721,0.11278538812785388,0.10182648401826477
200,200,0.7945205479452054,0.7428571428571429,0.782394727832934,0.8839438548442314,-0.028310502283105055,0.03242009132420087,0.04885844748858448,0.04977168949771704
201,201,0.5799086757990868,0.0,0.5,0.7635227661759671,0.0,0.0,0.0,0.0
202,202,0.7853881278538812,0.7116564417177914,0.764036288942143,0.9138993495378295,-0.0182648401826484,-0.00136986301369868,0.04474885844748855,0.0022831050228310223
203,203,0.817351598173516,0.7674418604651163,0.8035775419376925,0.906453269428278,-0.028310502283105055,1.1102230246251565e-16,0.03652968036529691,0.050684931506849495
204,204,0.5799086757990868,0.0,0.5,0.7601848681958234,0.0,0.0,0.0,0.0
205,205,0.7488584474885844,0.6153846153846154,0.7115713796644985,0.8700787401574803,-0.02511415525114158,0.013698630136986356,0.14109589041095882,0.02100456621004554
206,206,0.8356164383561644,0.8105263157894737,0.8358010955152345,0.9039712427250941,-0.002739726027397249,0.07031963470319635,0.0949771689497716,0.06210045662100461
207,207,0.5799086757990868,0.0,0.5,0.6463539883601506,0.0,0.0,0.0,0.0
208,208,0.5799086757990868,0.0,0.5,0.8349024306744266,0.0,0.0,0.0,0.0
209,209,0.7534246575342466,0.6666666666666666,0.7304861348853133,0.8306230742896269,-0.01050228310502288,-0.015981735159817156,-0.0018264840182647957,0.00136986301369868
210,210,0.5799086757990868,0.0,0.5,0.7897980143786374,0.0,0.0,0.0,0.0
211,211,0.7488584474885844,0.6153846153846154,0.7115713796644985,0.8403800068469702,0.010045662100456543,0.007305936073059294,0.01050228310502277,0.04977168949771693
212,212,0.5799086757990868,0.0,0.5,0.6529441971927422,0.0,0.0,0.0,0.0
213,213,0.7397260273972602,0.6369426751592356,0.7126840123245464,0.8623758986648409,-0.027397260273972712,0.045205479452054775,0.062100456621004496,0.055707762557077545
214,214,0.7671232876712328,0.6530612244897959,0.733310510099281,0.8783806915439918,0.018721461187214627,0.020091324200913308,0.042465753424657526,0.022831050228310557
215,215,0.8310502283105022,0.8042328042328042,0.8303663129065388,0.8396097226977062,-0.031050228310502415,0.17214611872146113,0.31278538812785384,0.25251141552511414
216,216,0.7442922374429224,0.6455696202531646,0.718118794933242,0.8940431359123587,-0.0031963470319634757,0.03561643835616446,0.05662100456621011,0.09315068493150691
217,217,0.817351598173516,0.7849462365591398,0.8140619650804519,0.8644299897295447,-0.02465753424657524,0.005479452054794609,0.007305936073059405,0.12876712328767115
218,218,0.5799086757990868,0.0,0.5,0.7526532009585758,0.0,0.0,0.0,0.0
219,219,0.5799086757990868,0.0,0.5,0.6992468332762751,0.0,0.0,0.0,0.0
220,220,0.5799086757990868,0.0,0.5,0.8254022595001711,0.0,0.0,0.0,0.0
221,221,0.7214611872146118,0.6114649681528662,0.6939404313591235,0.8654570352618967,0.020547945205479423,0.0009132420091324533,0.034703196347031895,0.09178082191780812
222,222,0.8356164383561644,0.8105263157894737,0.8358010955152345,0.9183498801780213,-0.029223744292237508,0.026940639269406375,0.047945205479452135,0.1456621004566211
223,223,0.7214611872146118,0.512,0.6699760356042451,0.9020883259157824,0.008219178082191747,0.01826484018264829,0.012785388127853792,0.020091324200913196
224,224,0.7808219178082192,0.7108433734939759,0.7615970558028072,0.8803491954809997,0.010958904109589218,0.02100456621004576,0.0018264840182647957,0.034703196347032006
225,225,0.7625570776255708,0.7678571428571429,0.7862889421431016,0.9049982882574461,-0.03926940639269416,0.01598173515981749,0.11917808219178072,0.06255707762557083
226,226,0.7351598173515982,0.5671641791044776,0.6907737076343717,0.8980657309140705,0.015981735159817267,0.01324200913242024,0.030593607305936077,0.03926940639269416
227,227,0.5799086757990868,0.0,0.5,0.7646353988360151,0.0,0.0,0.0,0.0
228,228,0.5799086757990868,0.0,0.5,0.5503252310852448,0.0,0.0,0.0,0.0
229,229,0.6438356164383562,0.2641509433962264,0.5760869565217391,0.8818041766518315,-0.006849315068493067,0.010045662100456654,0.022831050228310446,0.02100456621004565
230,230,0.7077625570776256,0.47540983606557374,0.6536716877781582,0.9160390277302294,-0.009589041095890316,0.007762557077625631,0.024200913242009237,0.03150684931506853
231,231,0.7853881278538812,0.6845637583892618,0.7535518657993838,0.8960116398493667,-0.026940639269406486,0.04292237442922364,0.049315068493150704,0.059817351598173474
232,232,0.817351598173516,0.7619047619047619,0.8005819924683327,0.922372475179733,-0.043835616438356095,0.008675799086757974,0.08721461187214608,0.06164383561643838
233,233,0.8310502283105022,0.8042328042328042,0.8303663129065388,0.9191201643272852,0.01187214611872145,0.007305936073059294,0.021461187214611765,0.026940639269406264
234,234,0.5799086757990868,0.0,0.5,0.813933584388908,0.0,0.0,0.0,0.0
235,235,0.6164383561643836,0.16,0.5434782608695652,0.8977233824032866,-0.007762557077625631,1.1102230246251565e-16,0.0036529680365298134,0.0022831050228311334
236,236,0.7168949771689498,0.5230769230769231,0.6690345771995891,0.8810338925025675,0.007762557077625631,0.010045662100456543,0.025570776255707806,0.024200913242009126
237,237,0.7625570776255708,0.6904761904761905,0.7443512495720643,0.8073433755563164,-0.02876712328767128,0.07534246575342474,0.05890410958904113,0.07397260273972606
238,238,0.7488584474885844,0.6357615894039735,0.7175624786032181,0.9180931187949333,-0.026940639269406375,-0.010958904109588996,-0.0004566210045662267,0.037442922374429255
239,239,0.5799086757990868,0.0,0.5,0.5407394727832934,0.0,0.0,0.0,0.0
240,240,0.730593607305936,0.5693430656934306,0.6883344744950359,0.8542451215337213,0.0009132420091324533,0.02100456621004565,0.036073059360730464,0.031050228310502304
241,241,0.8036529680365296,0.7981220657276995,0.8202242382745635,0.9020883259157823,-0.016438356164383494,0.1771689497716895,0.07077625570776258,0.15844748858447488
242,242,0.6073059360730594,0.12244897959183673,0.532608695652174,0.7837213283122217,0.0004566210045662267,0.009132420091324311,0.024200913242009126,0.026027397260274032
243,243,0.6757990867579908,0.39316239316239315,0.6171259842519685,0.844317014720986,-0.0022831050228311334,0.011415525114155223,0.020091324200913196,0.005479452054794387
244,244,0.8356164383561644,0.8269230769230769,0.8492810681273537,0.9173228346456693,-0.00639269406392684,0.042922374429223864,0.09315068493150691,0.04977168949771693
245,245,0.5799086757990868,0.0,0.5,0.8072577884286204,0.0,0.0,0.0,0.0
246,246,0.6301369863013698,0.21359223300970873,0.5597826086956522,0.6506333447449504,-0.0091324200913242,0.005479452054794498,0.02465753424657524,0.009132420091324311
247,247,0.5799086757990868,0.0,0.5,0.7452071208490243,0.0,0.0,0.0,0.0
248,248,0.7442922374429224,0.582089552238806,0.7001454981170832,0.7039541252995549,0.01050228310502277,0.01050228310502288,0.10502283105022836,0.017808219178082174
249,249,0.7214611872146118,0.5960264900662252,0.6894471071550838,0.8944710715508387,-0.007762557077625631,-0.01050228310502277,0.00045662100456611565,0.039726027397260166
