,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backtop_CO2_scaled,feature_importance.backtop_temperature_scaled,feature_importance.backtop_humidity_scaled
237,237,0.9465020576131687,0.9464305482499116,0.9401940453266182,0.9874092727003407,1.2448081623685054,2.548012997627057,1.2746588584638847,0.8161602457161403,1.1481220204365923,0.3506172839506173,0.24115226337448564,0.1823045267489712
238,238,0.9094650205761317,0.9103237355422125,0.911355174981385,0.9765450483991065,1.4894140698939966,2.296085064955646,1.8681285672247774,1.1892955273236059,0.030745052212382346,0.23415637860082303,0.22139917695473246,0.13621399176954724
239,239,0.9547325102880658,0.9545261588373096,0.9453313253012048,0.9921686746987952,1.5536426646616608,2.4924861683784534,1.5480895228865537,0.9232037898708132,0.680370832500152,0.3061728395061728,0.23127572016460904,0.17736625514403292
240,240,0.9547325102880658,0.954932502596054,0.9537037037037037,0.9876543209876544,1.067097822118355,2.2629792796638575,1.6218817988076046,1.3008470686975615,0.9011752392242237,0.3366255144032922,0.24855967078189298,0.1687242798353909
241,241,0.9465020576131687,0.9463960246805384,0.9344077356970185,0.9832393231265109,1.3152574675300044,2.452178734976633,1.5445028367352285,1.1638329577224968,0.7389399134986213,0.31522633744855966,0.22098765432098771,0.1683127572016461
242,242,0.9506172839506173,0.950429719660489,0.9384523809523809,0.9904761904761905,1.3329044880787588,1.5721116956348102,2.2604078421931573,0.9460465550247344,1.096356384097773,0.2707818930041152,0.26831275720164605,0.14115226337448564
243,243,0.9218106995884774,0.9226423584657675,0.9221445221445221,0.9871794871794872,1.4743409502786142,2.647814438811229,1.8766390397395207,1.018579015549784,0.12527813047473435,0.27448559670781897,0.25432098765432104,0.16419753086419756
244,244,0.9506172839506173,0.9507221493496569,0.9495011567379988,0.9780942741469058,0.8922124769906241,2.5628420429748413,1.621413520529589,1.5032075617549816,0.6333123578762911,0.27366255144032925,0.2868312757201646,0.18477366255144034
245,245,0.934156378600823,0.9347660417619266,0.9346153846153846,0.9784770784770784,0.5883053133701864,2.7420012699234926,1.527526697625518,2.097711497133622,0.18745881890007787,0.2930041152263374,0.2761316872427983,0.1814814814814815
246,246,0.9300411522633745,0.9297020752793645,0.9166666666666667,0.9907788446883097,1.4506133253931575,2.812615596796097,2.0343763198236964,0.599805289276609,0.1768792600842739,0.2843621399176955,0.2728395061728395,0.1617283950617284
247,247,0.9423868312757202,0.9425758216794544,0.9372960372960373,0.9808080808080808,1.3196631860827739,1.7279344167674267,2.00616758183462,1.1291949334898,0.925094021087594,0.29300411522633746,0.21810699588477372,0.15802469135802472
248,248,0.9176954732510288,0.9183945759112923,0.9207478005865102,0.9775659824046921,1.476496227084977,2.639867588237234,1.0873344677509311,1.0414950650096817,0.6653422391247515,0.3460905349794239,0.22716049382716053,0.17119341563786014
249,249,0.9382716049382716,0.9386572301899205,0.9389426656738644,0.9847356664184661,0.37088269510287736,2.497629036990795,1.149230494855336,1.7997114490431305,1.2286274686238348,0.3238683127572016,0.24320987654320986,0.17983539094650197
