,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd1_scaled
221,221,0.9709090909090909,0.9710674278328307,0.9643980233602875,0.9982030548068284,2.9174751470518956,0.39821568567369786,1.9019314465731276,1.7992997673725006,0.8771225223685658,0.2829090909090909,-0.0007272727272726765,-0.005454545454545379,-0.006545454545454477
222,222,0.9781818181818182,0.9780539576862544,0.9630470998031198,0.9978040284719066,2.0126206193779104,0.7388629932204931,1.851460472818625,1.9313605721999738,1.375443602185396,0.25563636363636366,0.005454545454545434,0.0058181818181818005,0.004000000000000015
223,223,0.9563636363636364,0.9555119558553036,0.9004329004329005,0.9909484454939,2.3110027926784276,0.7236482092217782,2.4178793433007044,1.9040104662973452,0.7340647358645449,0.17236363636363644,0.008363636363636417,0.0025454545454545617,0.002909090909090939
224,224,0.9672727272727273,0.9664202890272463,0.9318181818181819,0.997535160214586,1.526110825042258,1.0479640482538044,2.102351473667769,1.8356650870065312,1.4968631794097815,0.24000000000000005,0.0065454545454545765,0.005090909090909113,0.000363636363636366
225,225,0.9745454545454545,0.9744640407069193,0.9586047989829969,0.9942793580168441,1.833345657499674,1.2575166255654238,2.7915142763357994,1.7551334477027671,0.5276620527859288,0.2396363636363636,0.017090909090909025,0.011272727272727222,0.004727272727272658
226,226,0.9672727272727273,0.966677367576244,0.9318181818181819,0.9931404958677685,1.8226360435245081,1.3236770835084128,2.2373278963339613,1.9813048355555316,0.46690679212491637,0.2127272727272728,0.005818181818181856,0.000363636363636366,-0.0010909090909090979
227,227,0.9745454545454545,0.9744660676762292,0.9591572504708098,0.9944287507846831,3.1726481864897136,-0.06019072623999152,2.992711053683387,1.1095842108581488,0.8544493754282487,0.23599999999999993,0.011272727272727212,0.008363636363636306,0.00727272727272722
228,228,0.9672727272727273,0.9669587024669483,0.942208097928437,0.9958411801632141,2.718883783581611,0.7554074933578793,2.0484906972673538,2.0694445035545326,0.6643033118938193,0.2556363636363636,0.0018181818181818299,-0.0010909090909090868,0.0021818181818181958
229,229,0.9636363636363636,0.9629521697814379,0.9367016270001345,0.9942853301062256,1.2776050521051665,1.248892494575194,2.3633540714029864,1.8080627991431066,1.330856942632249,0.27563636363636357,0.020000000000000007,0.006181818181818177,0.008363636363636318
230,230,0.9563636363636364,0.9563636363636364,0.938906990521327,0.9939277251184834,1.9796720618617982,1.9960136848881127,1.6637807562410258,1.758453019550009,0.9704683398618863,0.2087272727272728,-0.0007272727272726986,0.002181818181818207,0.001818181818181841
231,231,0.9490909090909091,0.9479344919786098,0.8983576336517513,0.9911178146472264,3.0737445058664083,0.2856393789084482,2.3887604143608883,1.5375518132618167,0.6901942403614579,0.19163636363636366,-0.0061818181818181885,-0.005818181818181856,-0.0072727272727273196
232,232,0.9818181818181818,0.9818708014629647,0.9765972115826567,0.9982380879423932,1.910552635340881,0.2085717413599066,1.7422703995251507,1.999531635541202,2.2015808044200096,0.2756363636363637,0.0043636363636363916,0.000363636363636366,0.0
233,233,0.96,0.9601024143091542,0.9477671451355661,0.9933304335218212,2.0310069703714997,1.745337204671252,1.7226201509098633,1.4402508418939268,0.6367600356974615,0.2621818181818181,0.014181818181818151,-0.001090909090909109,0.006545454545454488
234,234,0.9490909090909091,0.9490909090909091,0.9169972404277338,0.9893928941014143,2.537142443951434,0.9999218748436376,1.6730137766380337,2.2104515363007535,0.5909123647181069,0.17563636363636367,0.005090909090909102,0.007272727272727287,-0.0010909090909090979
235,235,0.9709090909090909,0.9704685510567862,0.9388917219105899,0.9964303926568078,2.9691298795964176,1.0678218878095216,2.003569411596999,1.4421539931140082,0.46903366840892363,0.24400000000000005,-0.00290909090909085,-0.0036363636363635488,-0.0036363636363635488
236,236,0.96,0.9601712900872921,0.9325517372318208,0.9842415037022972,2.04103105583736,0.5099747837907785,2.668476435114854,2.0291675102914213,1.2686201004018485,0.21599999999999997,-0.003636363636363671,0.004727272727272658,-0.001454545454545464
237,237,0.9527272727272728,0.951911021845491,0.9118783196523419,0.9882504426203123,2.372731497786499,0.6700591609753581,1.6856367564083237,2.2119254568040425,1.265671168393674,0.2203636363636364,0.015999999999999993,0.0010909090909090979,0.0010909090909090979
238,238,0.9781818181818182,0.9781818181818182,0.9633333333333334,0.9953777777777778,2.4578610847127593,1.5713705935773759,1.3950721267011015,1.8235000067618634,0.6237909634716692,0.2356363636363636,0.0036363636363636155,0.005454545454545434,0.0032727272727272718
239,239,0.9636363636363636,0.9626328217237308,0.9105076521089959,0.9949608062709967,2.1253870881249783,0.6001866413764354,2.0688006579125435,2.0167249516506534,1.295113421382981,0.1949090909090909,0.0010909090909090758,0.0,-0.003636363636363671
240,240,0.96,0.9601186692095782,0.9443798449612403,0.9934108527131782,2.625423788829332,0.39962734790045074,2.475245825097723,2.3201172223646194,0.23400425280852769,0.23854545454545448,0.0018181818181817744,-3.3306690738754695e-17,-0.0010909090909091202
241,241,0.9563636363636364,0.9563636363636364,0.9368009805423625,0.9917266738164547,2.168582301744921,0.4470927965770924,2.189287592423511,1.9417330651646334,1.9168479288113276,0.23709090909090919,0.012363636363636432,0.002545454545454573,-0.0029090909090908725
242,242,0.9709090909090909,0.9707253369544804,0.9506826741996234,0.9970966729441306,1.908714130562323,0.8147432072168197,1.7650110475458634,2.1000982453873958,1.5021220040135141,0.2534545454545455,0.004727272727272758,-0.0007272727272727208,-0.0018181818181817854
243,243,0.9818181818181818,0.9816298162300783,0.9620026092628833,0.9964938030006524,1.5804517937268603,1.0539499078804926,2.1196953914306533,2.1126433121206674,1.3284119504531278,0.21636363636363637,0.005090909090909113,0.0018181818181818299,0.000363636363636366
244,244,0.96,0.9594066539521086,0.9294324648098233,0.994983528002396,2.2714774388329886,0.30677272229003993,2.073959615647449,2.0494072350472763,1.1879123047636821,0.2541818181818181,0.010909090909090868,-0.000363636363636366,-0.004000000000000026
245,245,0.96,0.9598720639680159,0.9367551247417766,0.9953122517082472,2.729136401384165,0.8303590095010939,1.979816845865336,1.4450135943406197,1.1759044826945029,0.23309090909090907,0.003636363636363571,-0.0010909090909090979,-0.0043636363636363916
246,246,0.9745454545454545,0.974640547654166,0.9616596638655461,0.9970238095238095,2.238402660873733,1.104248657849758,1.4790387286521627,2.1240905969507264,1.5806582347772378,0.21127272727272722,-0.0018181818181818299,0.0021818181818181294,-1.1102230246251566e-17
247,247,0.9745454545454545,0.9743072939377789,0.9536821705426357,0.9961240310077519,1.8274443643114375,0.734600635148746,1.8884315207885896,2.0187159716474663,1.5301601002814222,0.2669090909090909,0.004363636363636303,0.0007272727272727098,0.0007272727272726875
248,248,0.9454545454545454,0.9444081156445268,0.8943991160972293,0.9909060003399626,2.31653812752662,1.2733755599628949,1.7488940891046156,1.6409525007568075,1.1328359282864104,0.22727272727272724,-0.0025454545454545617,0.0010909090909090979,0.0
249,249,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9939669421487604,2.4233438056406587,0.9353778826386111,2.1734561346665133,2.259534467733328,0.46506565909997655,0.21490909090909094,0.006909090909090943,-0.0036363636363636264,0.001454545454545464
