,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_humidity_scaled,feature_importance.frontlow_temperature_scaled
120,120,0.9753086419753086,0.9753848498704466,0.9752300613496933,0.9967791411042944,0.8205614389646573,2.9269657214138975,0.285463470435875,1.3939236585311339,1.7380966386836925,0.3292181069958847,0.26296296296296295,0.19135802469135801
121,121,0.9506172839506173,0.9504552921759878,0.9409125766871165,0.9785276073619632,2.299268310464254,2.539016102532633,0.7614886982608935,0.7959705778467051,1.0331531030023369,0.3304526748971194,0.21152263374485597,0.15390946502057612
122,122,0.9259259259259259,0.9264908144218488,0.9265498652291105,0.979035639412998,2.396894042850053,2.928299089052836,-0.23795066057519138,0.928465271198232,1.629266020340557,0.3432098765432099,0.2806584362139918,0.18847736625514402
123,123,0.9629629629629629,0.9631017880535565,0.9634498592801066,0.976892312250037,2.09233540709986,2.685375594409734,-0.1300435871322611,1.4790087656903523,1.414510276699858,0.31975308641975303,0.2897119341563786,0.1946502057613168
124,124,0.934156378600823,0.934848853362983,0.9383426753522193,0.9680351461899712,1.0651766509756226,3.782367765004395,0.02740879813682418,1.7126939956129235,0.7099440717098279,0.34732510288065843,0.29753086419753083,0.2045267489711934
125,125,0.934156378600823,0.9343412495054704,0.9297063253012048,0.9789156626506025,0.8432469559930771,3.4987904372387266,0.8817537705473546,1.6817956818714745,0.46269408741488677,0.34032921810699585,0.2423868312757201,0.17572016460905346
126,126,0.9629629629629629,0.9630060974664545,0.9612943236538742,0.9889829271851744,1.111296846837058,3.335271459786191,0.6825482566754549,1.0236542331989673,1.4422000723226467,0.37572016460905344,0.3251028806584362,0.21358024691358019
127,127,0.9218106995884774,0.9222660082364437,0.9213085764809903,0.9812849985263778,1.351498895150425,2.798613708384714,0.5584718841391554,1.7193651043543714,1.2535461758866409,0.3004115226337449,0.25020576131687244,0.1946502057613169
128,128,0.9423868312757202,0.94267266719374,0.9451635846372688,0.9703413940256046,1.7147048396758742,3.21870294220124,1.1421349014248934,1.0960972498878514,0.3532965987391336,0.3168724279835392,0.260082304526749,0.18847736625514408
129,129,0.9218106995884774,0.9226167291933993,0.9223911701142329,0.9763815992590306,1.3853937620748384,3.2525148165619684,0.5090203904261287,1.1077708541322495,1.2902733648289746,0.31934156378600825,0.27983539094650206,0.19300411522633745
130,130,0.9135802469135802,0.9139041721249653,0.909457858095097,0.974670419197156,1.2649755760813564,3.239663737574194,0.363058582808997,0.37409103715616265,2.5492186415150715,0.35473251028806574,0.2633744855967078,0.20493827160493822
131,131,0.9629629629629629,0.9631943381139523,0.9660833953834698,0.9820551005212211,1.7194993143757622,3.0210528156996133,0.6724625512389019,1.2403590456682738,1.1258774125507052,0.34403292181069955,0.2958847736625514,0.2218106995884773
132,132,0.9670781893004116,0.9671736328028162,0.9661793667626117,0.9899257688229056,1.9538966066817471,2.9264900148463826,0.5367354890684473,0.9190382785643096,1.014958397132617,0.3213991769547326,0.24979423868312756,0.1950617283950618
133,133,0.9547325102880658,0.9545686325895859,0.9480392156862745,0.9908496732026144,1.3989248327199855,2.8580676002846714,0.5177545411422744,1.67114096824506,1.0431801905451543,0.31810699588477365,0.2082304526748971,0.17489711934156377
134,134,0.9547325102880658,0.9546739916768295,0.9494916003536693,0.9805481874447391,1.3852825598458693,2.8614014534398207,0.4215853476428826,0.8546149444685586,1.6649218447481529,0.38353909465020575,0.3308641975308642,0.19588477366255144
135,135,0.9506172839506173,0.950931606453079,0.95011655011655,0.984071484071484,1.6953456494908512,2.438870586901396,0.8322908168538516,1.142738108583514,0.8919902706761681,0.3308641975308642,0.26584362139917694,0.20329218106995883
136,136,0.9506172839506173,0.9511366400222372,0.9567489774276625,0.9831086199060748,1.077442511578245,2.8888421662286508,0.5495244040114401,1.5541160620719385,1.2938829162161891,0.3995884773662552,0.2740740740740741,0.21234567901234563
137,137,0.9629629629629629,0.9629182690451957,0.9589230993725375,0.9965708448854517,1.2779973213409794,2.8583959697631776,0.37610577968245507,0.7199701615683491,1.6286976207486044,0.29423868312757195,0.23168724279835384,0.1954732510288065
138,138,0.9259259259259259,0.9261339056936542,0.9205572289156627,0.9708584337349399,1.6102590372362298,3.2095851679016913,0.3276433213778169,1.2996086502177593,0.8298645438483719,0.28189300411522633,0.2263374485596708,0.21152263374485597
139,139,0.9588477366255144,0.9591514795218499,0.9588638195004029,0.9872683319903304,1.234121805100693,2.9536355622172445,0.5036053453579973,1.7340833430107687,1.0393979179192934,0.3604938271604938,0.288477366255144,0.17078189300411523
140,140,0.9423868312757202,0.9422550364453051,0.9363071139386929,0.9723105841526893,1.3709955740783561,2.850662845134096,0.4908048543026182,1.0387929866549688,1.4631984263175648,0.3358024691358025,0.23415637860082308,0.19506172839506175
141,141,0.9547325102880658,0.9549262479723398,0.9538706256627784,0.9943190425693077,1.3965524620734566,2.647252040792367,0.94115218358117,1.1407949741785697,1.0332274076528927,0.288477366255144,0.25596707818930037,0.20658436213991765
142,142,0.9423868312757202,0.9433263163055501,0.954036739734486,0.9835597406606977,1.01525850178022,3.4948900303977886,0.5539687496666423,0.7752235048579937,1.4428290624923903,0.38395061728395063,0.29670781893004117,0.23662551440329221
143,143,0.9218106995884774,0.9218709368237497,0.9198232323232323,0.9736952861952861,1.0237322998404625,3.5482028859469508,0.7995544105575761,1.1384729482336065,1.2553689437534408,0.33991769547325107,0.2654320987654321,0.17325102880658438
144,144,0.9588477366255144,0.9587167689161554,0.9506172839506173,0.9910074683737234,1.5732952170644763,2.2759431671532573,0.46022383877800777,1.6934625853811447,1.3762683225044607,0.27119341563786004,0.16502057613168722,0.19053497942386827
145,145,0.9547325102880658,0.9549413939037389,0.9572043010752689,0.984516129032258,1.8217559031227855,2.9612372037821295,0.8807877931837901,0.48619958238159616,1.375418933607975,0.3489711934156378,0.2753086419753086,0.15802469135802472
146,146,0.9547325102880658,0.9552241433835056,0.9626010781671159,0.9850254567235699,1.2430154838278797,3.433580523950183,0.6694976479298251,0.6398795611059278,1.4594397460208663,0.4201646090534979,0.34691358024691354,0.2604938271604938
147,147,0.9506172839506173,0.950956184943113,0.9539124668435013,0.9834954317712938,1.1438837773173225,2.581408436373389,0.601913053384691,1.2092883131233871,1.3554600491168611,0.35720164609053506,0.29465020576131684,0.20617283950617288
148,148,0.9506172839506173,0.950956184943113,0.9539124668435013,0.9786324786324787,2.1736437497275904,3.082446824769351,-0.1985957441319431,1.308425285708744,0.8284853600814813,0.339917695473251,0.25514403292181076,0.20781893004115223
149,149,0.9794238683127572,0.979450467681501,0.9788179528958673,0.9960005925048141,1.8156811281213494,2.8625375550524597,0.3329257619694862,1.0470305063068899,1.2197002347254764,0.34320987654320984,0.28189300411522633,0.21234567901234563
150,150,0.9588477366255144,0.959252716062088,0.9628900094547747,0.9837693034982666,1.3702724908358355,2.8417288721685714,0.8236749112951097,1.055199533335185,0.9398639567372463,0.35102880658436214,0.3028806584362139,0.23415637860082303
151,151,0.9382716049382716,0.9385029800892609,0.9364538586876019,0.9780032587764775,1.6586979245743207,2.988349276086853,1.0214194336003548,0.7983184082374623,1.036458184001211,0.2835390946502057,0.18312757201646085,0.2004115226337448
152,152,0.9382716049382716,0.9388301916818911,0.9415286144578313,0.9753012048192771,1.4438174908001549,3.2284920109254216,0.8422892481518948,0.4658108616089618,1.550174178577883,0.39835390946502053,0.30452674897119336,0.21481481481481474
153,153,0.9465020576131687,0.9470026231559695,0.9506514164520528,0.974928041205878,0.8677341936557416,3.1978685590975666,0.952382471480003,0.7261843811042332,1.2772769877545207,0.40370370370370373,0.33168724279835393,0.2448559670781893
154,154,0.9588477366255144,0.9591832669933109,0.962960157551886,0.9921981517951826,1.6655761077138118,2.935229890144576,-0.4218796868138864,1.062170762794772,1.6995756959729011,0.35967078189300405,0.31646090534979426,0.18641975308641973
155,155,0.9629629629629629,0.9627834516184871,0.9537037037037037,0.9814814814814814,1.3829400167971295,2.838338125394008,0.8177850718436432,1.1055113859709946,1.3437277765991293,0.3460905349794238,0.27448559670781886,0.14691358024691356
156,156,0.9300411522633745,0.9306114862539848,0.9327136720485854,0.9657828469856318,0.9867090268498337,3.4514578708588335,0.17141362794899836,1.8991716210690481,1.1740718536388166,0.3637860082304527,0.2728395061728395,0.202880658436214
157,157,0.934156378600823,0.9349945719407206,0.9377560668137409,0.9834541443428931,1.0092403697554917,3.5161954218003375,0.8117751716479256,1.1124711272897685,1.0960227048288749,0.3666666666666666,0.35061728395061725,0.2045267489711934
158,158,0.9465020576131687,0.9467773418308888,0.9431531673495115,0.9825086668767727,1.1276560806250533,2.3245922389108387,0.14987992302518904,1.92823518428199,1.730593131266569,0.33497942386831286,0.28683127572016465,0.16666666666666669
159,159,0.9300411522633745,0.9299537438730008,0.9230571847507332,0.9719208211143695,1.8402114014790327,2.3753952402507266,-0.13039139815973638,1.758605350657335,1.5240802229656552,0.37201646090534973,0.24115226337448553,0.1267489711934156
160,160,0.9506172839506173,0.9509713516436913,0.9493043339197185,0.9886454501839117,1.396840274602026,2.840478332070078,0.08775123658481321,1.5176896417178152,1.6009048173658869,0.3753086419753086,0.3432098765432099,0.22469135802469137
161,161,0.9218106995884774,0.9226380995928322,0.9288267911863417,0.9722749160951408,1.383341501738258,3.675813918615792,0.5410652148193691,1.603589456672509,0.2801471150180409,0.32263374485596713,0.2711934156378601,0.1975308641975309
162,162,0.9588477366255144,0.9588477366255144,0.955238726790451,0.9830533451223107,1.9864377695452196,2.5095875809793595,1.3675604955737306,1.0598722493035686,0.34006918218624005,0.3049382716049382,0.20576131687242794,0.17078189300411523
163,163,0.9300411522633745,0.9303905875859317,0.9244249726177437,0.9731653888280395,1.4400794518387254,3.013444348799191,0.8764964882480147,0.4861385490742601,1.5299516128684048,0.35432098765432096,0.30246913580246915,0.2144032921810699
164,164,0.9547325102880658,0.9547991743907286,0.9508786547492805,0.9825026511134677,2.053566555875009,2.6835771519484184,1.045760885330516,0.8510169891506134,0.8590918305657275,0.3218106995884774,0.2181069958847736,0.18189300411522633
165,165,0.9259259259259259,0.9257502796828638,0.9183006535947712,0.9769789397240377,1.130963267769657,2.95911456319267,0.8565428378378165,1.0745368226205572,1.3438500015789623,0.3411522633744856,0.2366255144032922,0.20123456790123453
166,166,0.934156378600823,0.9346932271892973,0.9353507044387214,0.9842448113922133,1.728785757231532,2.8944673806429706,0.9374453913337075,0.9897220604005005,0.9304751221351025,0.3213991769547325,0.27283950617283936,0.168312757201646
167,167,0.9588477366255144,0.959252716062088,0.9628900094547747,0.9875512133627482,2.2400864693473874,3.1671383891060887,0.4231034170483787,0.4966813396589931,1.3552884256419109,0.36790123456790125,0.2567901234567901,0.1818930041152263
168,168,0.934156378600823,0.9340057559374917,0.9275231347599768,0.9742625795257375,2.5385260742816724,3.240114040861759,0.9111962306325342,0.9157057676932655,0.06747937257801297,0.2687242798353909,0.22839506172839502,0.15679012345679005
169,169,0.9506172839506173,0.9507881463349146,0.9519203413940256,0.9852773826458037,2.04775244090232,3.1107196530018637,0.6128854426624467,0.9457698235958887,0.6774782949638803,0.3304526748971194,0.26296296296296295,0.18641975308641973
170,170,0.934156378600823,0.9343125085946559,0.9311950146627566,0.9668621700879766,1.4938045333745171,3.6611611751536306,0.7760787381444574,0.9107343809129285,0.9848959783127252,0.3201646090534979,0.294238683127572,0.19547325102880658
171,171,0.9423868312757202,0.9426797364217543,0.9421072226358898,0.9581533879374534,1.2183231460620674,3.378942094630589,0.18421057047137024,0.709288725559246,2.0078152669622726,0.3123456790123458,0.26131687242798357,0.19218106995884776
172,172,0.9465020576131687,0.9467459275095169,0.9442101226993864,0.9785276073619632,1.3486700755819452,3.107908620430715,0.6656449212552997,0.834014183001319,1.3235425296942953,0.3580246913580247,0.26378600823045273,0.16995884773662553
173,173,0.9465020576131687,0.9464441688046564,0.9420889720702563,0.9856752087532392,1.7666021592907544,2.5273789645350626,0.36509489121133626,0.9302659231335237,1.7777331673324956,0.3238683127572016,0.23621399176954733,0.18806584362139916
174,174,0.9547325102880658,0.9548148392206248,0.9488095238095238,0.9788888888888889,1.0399483324796583,2.6365354051096714,1.0175812184563824,1.4089920425374973,1.2800117863360956,0.32716049382716045,0.23045267489711935,0.15555555555555559
175,175,0.9382716049382716,0.9382122221628395,0.9342460881934567,0.9835704125177809,2.161292361263697,3.098407662264969,0.5081186285710556,0.34560799073681825,1.4772018152087814,0.3057613168724279,0.22345679012345676,0.16131687242798348
176,176,0.9423868312757202,0.9423868312757202,0.9395092460881935,0.9911095305832147,2.151021025117208,2.905600194240237,0.5972630316946034,0.9969768465032008,0.6072576424449659,0.2905349794238684,0.19506172839506175,0.16502057613168725
177,177,0.934156378600823,0.9344686385884888,0.9334659593280283,0.9680223990568818,1.9934376007982986,3.0156484661457554,0.4019625581026895,0.8662893117289483,1.1755447781467334,0.32222222222222224,0.2860082304526748,0.1707818930041152
178,178,0.9506172839506173,0.9506172839506173,0.9437326335288669,0.994133991972831,1.1660970926773022,3.4772951235814493,0.007715578595627316,1.375114130813092,1.3693487083833222,0.3666666666666667,0.26296296296296295,0.18189300411522633
179,179,0.9218106995884774,0.9218985129500481,0.9173202614379086,0.9675381263616557,1.6678024507626892,3.6018556423187937,0.18398003566763138,0.7211127731455501,1.3253990409061254,0.3329218106995885,0.2683127572016461,0.18765432098765433
180,180,0.9588477366255144,0.9590498775086589,0.9602651459043106,0.9922233743149164,1.4949395092809747,3.227465692089382,0.22735335207785135,1.4429706259265922,0.9169306221143513,0.3489711934156378,0.2831275720164609,0.2148148148148148
181,181,0.934156378600823,0.9337244005351446,0.9197530864197531,0.9851394604481024,2.063523881134362,3.0687883243610443,0.7400611886620814,0.6083929988513102,0.9612790298189897,0.2962962962962962,0.2518518518518518,0.16172839506172837
182,182,0.9423868312757202,0.941947473556669,0.9313725490196079,0.9780682643427742,1.4162653142982782,3.174246018018763,0.9377124225209057,1.1622049642584722,1.0342762113432793,0.3477366255144033,0.19259259259259265,0.1987654320987655
183,183,0.934156378600823,0.9337244005351446,0.9197530864197531,0.9852918762383783,1.0744448367191273,3.041703530991809,0.7211145547734182,0.6494954882214099,1.5272044095928143,0.348559670781893,0.2814814814814815,0.17201646090534978
184,184,0.9547325102880658,0.9546778843885726,0.9500583685976944,0.9824894206916679,1.5781239463910182,3.005694332291435,0.8546870374504448,0.4387834300904027,1.3409315821164358,0.3790123456790123,0.3061728395061728,0.17489711934156377
185,185,0.9465020576131687,0.9467384121589729,0.9444444444444444,0.9875019051973785,1.9696392365356166,2.9932591353496454,-0.02116637605295097,1.0952760361303464,1.0061666163912701,0.3806584362139918,0.3041152263374486,0.16666666666666669
186,186,0.9629629629629629,0.9633096342912525,0.9656432748538011,0.9874106562703054,0.9002144088545019,3.1805278668085886,1.359294226449852,1.2186068301324076,0.6473998318899827,0.3530864197530864,0.2909465020576131,0.21316872427983533
187,187,0.9711934156378601,0.9713746226440234,0.9711394302848575,0.9886723305014159,1.2659305045826377,2.8993646034561773,0.5825595903744358,1.3360735039967093,1.2166564759976302,0.402880658436214,0.31440329218107,0.20534979423868313
188,188,0.9629629629629629,0.9630923664734375,0.9635997067448681,0.9877565982404692,1.5409286822565933,2.593966462872066,0.8240309055897359,0.9848202403818823,1.0818409364215376,0.30123456790123454,0.27037037037037026,0.20905349794238676
189,189,0.9176954732510288,0.9194658117163982,0.9251857968620975,0.9790255986787779,1.5806869984835104,2.843713311633114,0.6723502694489453,1.39701963922893,0.9355368218658238,0.35267489711934163,0.2641975308641976,0.1666666666666667
190,190,0.9506172839506173,0.9507181733705031,0.9496472790095019,0.9794126115750071,1.460737549889099,2.5116909428842296,0.18080018649252133,1.2021193670651402,1.883456384155551,0.3868312757201646,0.29917695473251027,0.2045267489711934
191,191,0.9506172839506173,0.9509511065066621,0.9497321147179325,0.9842420422313268,1.265818951522096,3.101010145973814,0.7470032448503092,1.7751145887079434,0.6675867760798039,0.35144032921810703,0.24403292181069958,0.17242798353909464
192,192,0.9506172839506173,0.9506172839506173,0.9460079988149903,0.9809657828469857,1.303168061114947,2.7302705183097795,0.8450228020065543,1.6432242089648477,0.6413845771238031,0.3300411522633745,0.24691358024691357,0.1522633744855967
193,193,0.9547325102880658,0.9547871361875591,0.9522360703812317,0.98475073313783,1.804790844498293,3.293489880667518,0.20696942479867383,0.7492080997639121,1.1490117290996438,0.36666666666666664,0.3168724279835391,0.2090534979423868
194,194,0.9382716049382716,0.938678925062795,0.9435586734693877,0.9800878684807257,1.1782733176963205,3.205226953647203,0.3527192734303383,1.9379794207439036,0.4690144919973405,0.3238683127572016,0.21769547325102873,0.13497942386831271
195,195,0.9382716049382716,0.938726132910972,0.9380751533742331,0.9745398773006135,1.4737138078077505,2.639140028935576,0.7240615609399518,1.2589438718232504,1.2734761534319827,0.3345679012345678,0.27777777777777773,0.21769547325102873
196,196,0.9588477366255144,0.9590788252563235,0.9599681866383881,0.9905317376155128,1.16147364458967,3.4110659357019375,0.8487907594953177,0.9745591779425694,1.195816269829323,0.3670781893004115,0.31111111111111106,0.21604938271604932
197,197,0.9423868312757202,0.9423868312757202,0.9392760245609024,0.9840782521776381,1.1418364934259764,2.9977847239238313,0.6956452142709789,1.4883024048969962,1.0667358729026453,0.3279835390946502,0.21769547325102886,0.1806584362139918
198,198,0.9547325102880658,0.954797089516157,0.9511295180722892,0.9880271084337349,1.9459845368467041,2.7396505951600023,0.7217014764718739,0.43140277414279543,1.320613720565836,0.3753086419753086,0.29218106995884774,0.18518518518518517
199,199,0.9506172839506173,0.9506172839506173,0.9465542521994135,0.9906158357771261,1.778058903201033,2.7135674208312093,0.5372879215348242,1.021483919743052,1.1878786281142688,0.3234567901234568,0.2905349794238683,0.1868312757201646
200,200,0.9629629629629629,0.9630060974664545,0.9612943236538742,0.9830731066686124,1.2477207869843367,2.9967595371663367,0.1475305815009037,1.5973073905474187,1.1976351861146128,0.294238683127572,0.2600823045267489,0.18312757201646085
201,201,0.9423868312757202,0.9427399442453206,0.9450980392156862,0.986637618010167,1.7141550077605892,3.089536626703354,-0.01753428203593406,1.249374793461464,1.0351699125498675,0.3255144032921812,0.2613168724279836,0.2024691358024692
202,202,0.9465020576131687,0.9467095326893702,0.9452717795979151,0.979746835443038,1.1451375404224844,4.028481988233643,0.18823681418630356,0.9529112148752532,1.4087116261063,0.357201646090535,0.30329218106995887,0.22139917695473255
203,203,0.9629629629629629,0.9632981150091345,0.9689759036144578,0.9861445783132531,0.5986821368609982,3.1562936223698026,1.1108484863989163,1.163051627434994,1.249444717622579,0.45967078189300403,0.39135802469135794,0.26584362139917694
204,204,0.934156378600823,0.934502615981903,0.9328391734052112,0.97911051212938,1.5133065242767751,3.3040339150259626,1.095413567462332,0.7705990226847547,0.8924243510275637,0.3288065843621399,0.27366255144032914,0.19218106995884768
205,205,0.9423868312757202,0.9425332838487372,0.939638572063398,0.9918530588061027,1.469819786754021,3.352258414641879,0.6526447351547107,0.1617331205780669,1.4601846744705909,0.2818930041152264,0.22592592592592595,0.17201646090534983
206,206,0.9465020576131687,0.9463015324823113,0.9388224135415146,0.9824894206916679,2.0695430599771765,2.6669210560024834,0.5119189461679523,0.8542855439032684,1.3383312905698357,0.3304526748971194,0.2419753086419753,0.18930041152263377
207,207,0.9300411522633745,0.9302718992657174,0.9315384615384615,0.9751748251748252,2.460728433059206,3.362878652172281,0.27176185048709456,0.7417802472873323,0.7090460249263938,0.3226337448559671,0.22798353909465022,0.17489711934156377
208,208,0.9506172839506173,0.9507471229685224,0.9484363365599404,0.9780342516753537,1.0660338239059268,2.960290922849834,1.0630448953032634,0.9612917596439203,1.264299254952358,0.3814814814814815,0.239917695473251,0.18189300411522633
209,209,0.9670781893004116,0.9670781893004116,0.9627300613496932,0.9845092024539878,1.2948163841239075,3.1855514920064576,0.40804744219327976,1.0961712463516942,1.329989653705837,0.3222222222222223,0.3004115226337448,0.21687242798353915
210,210,0.934156378600823,0.934156378600823,0.9263747916982276,0.9775034085744585,1.2060710706456164,2.9385887546039022,0.6527937276964523,1.4094988602567506,1.328902947267343,0.30823045267489707,0.24814814814814806,0.19753086419753085
211,211,0.9300411522633745,0.9306235444676365,0.9275921840529467,0.9839268830759534,1.6441016895282148,3.1243957051723945,0.3314221732718999,0.7025933786027138,1.6714724426012073,0.39588477366255137,0.3131687242798354,0.22427983539094645
212,212,0.9670781893004116,0.9670781893004116,0.9656828131619828,0.9937861883914701,1.0802443471142185,2.913826310870263,0.7237344706885692,1.2249581750026455,1.2364063884759744,0.3580246913580247,0.3028806584362141,0.14320987654320988
213,213,0.9423868312757202,0.9427399442453206,0.9450980392156862,0.9766884531590414,1.945356126000216,3.061321508650127,0.6455554339007549,1.11778225895496,0.45826770039352066,0.320164609053498,0.23868312757201648,0.168724279835391
214,214,0.9465020576131687,0.9468201564110599,0.9415329184408778,0.9805928594824763,1.5067758463306749,3.5502086681596543,0.46306007035604985,1.472009309454383,0.8951327929617298,0.37530864197530867,0.2979423868312757,0.19629629629629627
215,215,0.9629629629629629,0.9629182690451957,0.9589230993725375,0.9937253757478477,1.2769367449417923,2.9167928338347897,0.7234194786937198,1.5335073451845496,0.8876872145584225,0.3440329218106995,0.27078189300411515,0.19917695473251024
216,216,0.9506172839506173,0.9510745313214449,0.9534965034965035,0.9731157731157731,1.308867370100791,3.072180426016069,-0.23223812695126114,1.9867943153442453,1.2769253918895014,0.3382716049382716,0.2720164609053498,0.157201646090535
217,217,0.9588477366255144,0.9588477366255144,0.9547654504839911,0.9949367088607595,1.1624272833313412,2.8204776162567153,0.9540730586789975,1.363745869842012,1.0206609350088869,0.37242798353909456,0.2530864197530863,0.1584362139917695
218,218,0.9382716049382716,0.9385529932802119,0.9348926380368099,0.9776840490797546,1.0233906878862205,3.525858379307664,0.3937951773028757,1.5992963734306658,0.709778635751274,0.3827160493827161,0.2786008230452674,0.2164609053497942
219,219,0.9670781893004116,0.9671507829402567,0.9669934640522876,0.9864197530864197,1.4243404341196393,2.9174919640470733,0.37103674909106515,1.3049895534733114,1.4216207000085985,0.35596707818930046,0.3037037037037037,0.19135802469135804
220,220,0.9547325102880658,0.9548124740572089,0.9491411913016073,0.988811849984242,1.9037557821041409,3.104820557605469,0.8145626016252236,0.8306787079621647,1.0952098761496374,0.31275720164609055,0.2679012345679012,0.19794238683127569
221,221,0.9176954732510288,0.916829879798329,0.9026143790849673,0.981118373275236,0.9093991856361342,2.7052058664633734,0.5638055110975251,1.8353107026541975,1.3118412938335076,0.2987654320987655,0.18724279835390947,0.11440329218107001
222,222,0.9629629629629629,0.9630742469617152,0.9638281025050388,0.9885545637777138,1.987406964570595,2.914585935063697,0.6704918725141227,0.754118739631343,0.9872385509837558,0.3465020576131687,0.2888888888888888,0.15308641975308637
223,223,0.9588477366255144,0.9589559358071019,0.9574832464631422,0.9868205510052123,1.1613488263114313,3.0661941795722583,0.5466794496864806,1.0679265454478402,1.251079844790874,0.35637860082304523,0.3041152263374485,0.21851851851851847
224,224,0.9465020576131687,0.9465735669764261,0.942553983618764,0.9848101265822785,1.6920704401900286,2.7857994704687306,0.6842860743732758,0.8650627213535259,1.1851247466617636,0.29670781893004117,0.23621399176954733,0.2111111111111111
225,225,0.9547325102880658,0.9547991743907286,0.9508786547492805,0.9938645659748523,1.0558528387295163,2.9235580517619932,0.8127452481772381,0.9663299307556189,1.1140732107125586,0.34238683127572017,0.28930041152263375,0.19465020576131686
226,226,0.9506172839506173,0.9506172839506173,0.9454177897574124,0.9888439652590597,1.7921028514484243,3.2037262249279257,1.1831112617870247,0.45266025323129566,0.9541982418373369,0.3526748971193415,0.2736625514403292,0.17489711934156382
227,227,0.9423868312757202,0.9424954193960042,0.9412394687990862,0.970798229330287,1.0729331978892898,3.2175197633003747,0.2831016134689097,0.8623338418254248,1.95458840387469,0.34732510288065843,0.274485596707819,0.16543209876543216
228,228,0.9711934156378601,0.971242825625656,0.9684712877483962,0.9877171021749335,2.002121637545206,2.753108405898918,1.3702109083002056,0.15463788134965956,0.9774811099214908,0.31934156378600825,0.2757201646090535,0.1740740740740741
229,229,0.9506172839506173,0.9508945903075882,0.9507650356006665,0.9775791546735343,1.4116044169449025,2.9815399794049178,0.5872333878485897,0.6066710806314334,1.8247896630989968,0.33662551440329225,0.27613168724279835,0.20164609053497942
230,230,0.9382716049382716,0.9386386420127615,0.931583688175565,0.9903373730756633,1.2730570333842206,2.949786634323466,1.13460529817658,1.2979787748768687,0.51821024078005,0.3329218106995884,0.24650205761316862,0.1736625514403292
231,231,0.934156378600823,0.9338660040414426,0.926236559139785,0.9806451612903226,1.372694488947992,3.061989307565523,0.35956760413700267,1.6196480166065768,1.0133480593776902,0.32510288065843623,0.26131687242798346,0.16913580246913576
232,232,0.9547325102880658,0.9549200932629981,0.9540286144578314,0.9841114457831326,1.2802572674965018,3.595934419259482,0.21840209417246217,0.8522419946967373,1.4267929999227569,0.36296296296296293,0.31234567901234567,0.22757201646090533
233,233,0.9465020576131687,0.9463834542648533,0.9320339830084958,0.990671331001166,1.9707772109950539,3.3106953267910795,0.32462533842105673,0.528745417645085,1.1294438997870428,0.3325102880658436,0.2740740740740741,0.1831275720164609
234,234,0.9382716049382716,0.9385029800892609,0.9364538586876019,0.9824470448822397,1.2038036878457108,3.1322627254536424,0.6215771890492046,1.0237747802766197,1.4265609866007376,0.3502057613168724,0.33086419753086416,0.20617283950617277
235,235,0.9423868312757202,0.9425758216794544,0.9372960372960373,0.9859362859362859,1.3563318150658101,2.890759275770704,0.871511281458149,0.6805863189094271,1.7075626375606017,0.3506172839506173,0.28847736625514414,0.1917695473251029
236,236,0.9176954732510288,0.9178906357433199,0.9133797653958944,0.9601906158357771,1.4941006001531647,4.108238170544114,0.281369302843229,0.566785829463594,0.9590125220451745,0.3320987654320988,0.2987654320987655,0.22798353909465024
237,237,0.9547325102880658,0.9547910288993021,0.9518219523033624,0.9916308695008147,1.1460049531841652,2.6297508115394006,0.7509996731743339,0.6828118064416917,2.119285895351333,0.39218106995884766,0.3164609053497942,0.20699588477366251
238,238,0.9423868312757202,0.9426797364217543,0.9421072226358898,0.9807148175725986,2.3342971421484173,2.687366340084582,0.6859406011142284,0.5479420106625179,0.9184573918620365,0.33950617283950624,0.2674897119341564,0.17572016460905354
239,239,0.9588477366255144,0.9588477366255144,0.9542545180722892,0.9891566265060241,2.048502279718615,3.5131668574259836,0.6317427633127018,0.6007045758252447,0.7657613236630357,0.3502057613168724,0.3098765432098765,0.22016460905349788
240,240,0.9753086419753086,0.9755166217430369,0.9814814814814814,0.9878829446730681,0.924764509948164,2.7930013026653646,0.7570510826337175,1.4717776314267852,1.4039296592641817,0.3683127572016461,0.3008230452674897,0.24650205761316868
241,241,0.9588477366255144,0.9591514795218499,0.9588638195004029,0.9767123287671232,0.8996692728297478,3.327939084245748,1.4486088217138349,1.4487546726552272,0.4345249237225033,0.33456790123456787,0.2506172839506172,0.16584362139917694
242,242,0.9465020576131687,0.9464019081183296,0.9354761904761905,0.9889682539682539,1.1367922007507327,2.82883817190342,0.3176970368137598,1.8139766209563033,1.353992699205515,0.3604938271604939,0.2650205761316872,0.17160493827160495
243,243,0.9300411522633745,0.9309683893276832,0.9349650349650349,0.9814296814296815,0.5666489631550193,2.87651513663398,0.8766211179999402,1.1536942691071153,2.0168072355996047,0.3362139917695473,0.31440329218107,0.20823045267489712
244,244,0.9465020576131687,0.9466692236718077,0.9462116830537883,0.9798293811451707,1.4560489838747894,3.119542265721473,0.6084630714621775,0.883726419840937,1.3067184646633665,0.34938271604938276,0.27736625514403296,0.2094650205761317
