,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_humidity_scaled
207,207,0.9041666666666667,0.8756756756756757,0.8996768507638073,0.9413190364277321,0.14249999999999996,0.06000000000000005,-0.004583333333333384
208,208,0.9083333333333333,0.8804347826086957,0.9030552291421856,0.9400705052878966,0.22000000000000008,0.06833333333333325,0.006666666666666599
209,209,0.7458333333333333,0.5271317829457365,0.674647473560517,0.9460928319623972,0.09166666666666667,0.04583333333333339,0.005416666666666625
210,210,0.9125,0.8864864864864865,0.9084900117508813,0.9446239717978849,0.275,0.06791666666666674,0.005833333333333357
211,211,0.9083333333333333,0.8804347826086957,0.9030552291421856,0.9474882491186839,0.20166666666666655,0.07041666666666668,-0.0008333333333333526
212,212,0.8958333333333334,0.8633879781420765,0.888807285546416,0.949764982373678,0.14833333333333332,0.0641666666666667,-0.0016666666666668162
213,213,0.9,0.8695652173913043,0.8942420681551116,0.9342685076380728,0.14041666666666675,0.06374999999999997,0.006249999999999978
214,214,0.8916666666666667,0.8539325842696629,0.8792596944770859,0.9466803760282022,0.16541666666666677,0.07916666666666672,-0.0025000000000000577
215,215,0.8916666666666667,0.8571428571428571,0.8833725029377204,0.9427878965922444,0.1495833333333334,0.07041666666666668,0.027083333333333348
216,216,0.8791666666666667,0.8379888268156425,0.8670681551116334,0.941906580493537,0.16749999999999998,0.04916666666666658,0.060833333333333295
217,217,0.8958333333333334,0.8677248677248677,0.8949764982373678,0.9521886016451233,0.12375000000000003,0.050833333333333286,-0.01041666666666663
218,218,0.9125,0.8864864864864865,0.9084900117508813,0.9448443008225618,0.1879166666666665,0.08458333333333334,0.0033333333333332993
219,219,0.9,0.8681318681318682,0.8921856639247944,0.9395564042303174,0.20958333333333334,0.05958333333333332,0.0016666666666665941
220,220,0.9083333333333333,0.8817204301075269,0.9051116333725029,0.9402908343125734,0.19958333333333333,0.0641666666666667,-0.0024999999999999467
221,221,0.8541666666666666,0.7770700636942676,0.8180082256169212,0.9474148061104584,0.14708333333333334,0.1333333333333333,0.06666666666666665
222,222,0.9083333333333333,0.8804347826086957,0.9030552291421856,0.938454759106933,0.20875,0.06874999999999998,-1.1102230246251565e-16
223,223,0.8791666666666667,0.8284023668639053,0.8567861339600471,0.9484430082256169,0.16874999999999996,0.08041666666666658,-0.011666666666666714
224,224,0.9041666666666667,0.8756756756756757,0.8996768507638073,0.9377937720329025,0.22875,0.06208333333333338,0.012916666666666687
225,225,0.9,0.8695652173913043,0.8942420681551116,0.9474148061104583,0.16791666666666671,0.06208333333333316,-0.0016666666666667052
226,226,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.9446974148061105,0.125,0.0675,-0.0025000000000000577
227,227,0.8958333333333334,0.8633879781420765,0.888807285546416,0.9436692126909518,0.15666666666666673,0.06958333333333344,0.03166666666666662
228,228,0.8916666666666667,0.8571428571428571,0.8833725029377204,0.942494124559342,0.15750000000000008,0.06416666666666682,0.05166666666666664
229,229,0.8833333333333333,0.8372093023255814,0.86427732079906,0.951307285546416,0.15999999999999992,0.07958333333333312,0.0462499999999999
230,230,0.9,0.8709677419354839,0.8962984723854289,0.9448443008225617,0.14666666666666672,0.06666666666666665,-0.007083333333333219
231,231,0.6166666666666667,0.0,0.5,0.9412455934195065,-0.0029166666666667895,-0.0004166666666667318,0.0008333333333333526
232,232,0.8666666666666667,0.8072289156626506,0.8404817861339601,0.9448443008225617,0.1479166666666667,0.0904166666666667,-0.016250000000000098
233,233,0.9125,0.8864864864864865,0.9084900117508813,0.9430082256169213,0.2845833333333334,0.07625000000000004,0.009166666666666656
234,234,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9413924794359577,0.13624999999999998,0.08208333333333317,0.002083333333333326
235,235,0.9083333333333333,0.8817204301075269,0.9051116333725029,0.9416862514688602,0.23375,0.0675,-0.005416666666666625
236,236,0.9083333333333333,0.8817204301075269,0.9051116333725029,0.9371327849588719,0.20750000000000002,0.09166666666666667,0.0016666666666667052
237,237,0.9166666666666666,0.8913043478260869,0.9118683901292597,0.9465334900117508,0.2862499999999999,0.07541666666666669,0.04166666666666663
238,238,0.9041666666666667,0.8756756756756757,0.8996768507638073,0.9292009400705052,0.19916666666666683,0.06374999999999997,-0.002083333333333326
239,239,0.9041666666666667,0.8756756756756757,0.8996768507638073,0.9397032902467686,0.20583333333333342,0.06958333333333333,-0.0029166666666665675
240,240,0.9125,0.8852459016393442,0.9064336075205641,0.9418331374853114,0.21999999999999997,0.07416666666666671,0.002083333333333326
241,241,0.8625,0.8,0.8350470035252644,0.9435223266745006,0.16249999999999998,0.12375000000000003,0.04041666666666688
242,242,0.9083333333333333,0.8804347826086957,0.9030552291421856,0.9419800235017627,0.18208333333333326,0.08291666666666653,0.004166666666666541
243,243,0.8375,0.7450980392156863,0.7962690951821387,0.9483695652173914,0.14500000000000002,0.09875000000000012,0.07041666666666657
244,244,0.9041666666666667,0.8756756756756757,0.8996768507638073,0.9396298472385429,0.1841666666666667,0.06833333333333325,-0.006666666666666599
245,245,0.9,0.8736842105263158,0.9004112808460635,0.9474148061104584,0.1858333333333334,0.08750000000000002,-0.006666666666666599
246,246,0.9,0.8695652173913043,0.8942420681551116,0.9423472385428907,0.15041666666666675,0.0774999999999999,0.00708333333333333
247,247,0.8458333333333333,0.7643312101910829,0.8091950646298472,0.9413924794359577,0.13250000000000006,0.08791666666666664,0.0029166666666665675
248,248,0.8916666666666667,0.8555555555555555,0.8813160987074031,0.9470475910693301,0.13250000000000006,0.07916666666666672,0.008750000000000147
249,249,0.9083333333333333,0.8817204301075269,0.9051116333725029,0.9384547591069331,0.2433333333333334,0.06208333333333327,-0.0050000000000000044
