,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backtop_temperature_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backtop_humidity_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.backtop_humidity_fd2_scaled,feature_importance.backtop_humidity_fd3_scaled
237,237,0.85,0.7804878048780488,0.8207990599294948,0.8774236192714453,0.05666666666666664,0.0012499999999998623,0.0004166666666668428,-0.011666666666666714,0.01416666666666655,0.004583333333333384,0.006666666666666599,0.011249999999999871
238,238,0.8625,0.8070175438596491,0.8412162162162162,0.872502937720329,0.10499999999999998,0.01708333333333345,0.0025000000000000577,0.013749999999999929,-0.007083333333333219,0.0029166666666666785,0.021250000000000102,0.006250000000000089
239,239,0.875,0.8255813953488372,0.8554641598119859,0.8756609870740305,0.06999999999999995,-0.0012499999999999734,0.010000000000000009,0.0,0.0008333333333332416,0.01750000000000007,0.018750000000000044,0.013333333333333308
240,240,0.8583333333333333,0.8,0.8357814336075206,0.8889541715628673,0.033333333333333326,-0.012500000000000067,-0.01041666666666674,-0.01749999999999996,0.01749999999999996,-0.0050000000000000044,0.00708333333333333,-0.0012500000000000844
241,241,0.8458333333333333,0.7784431137724551,0.8194770857814336,0.8651586368977674,0.054166666666666585,-0.002083333333333326,-0.010000000000000009,-0.007499999999999951,-0.0029166666666667895,0.01666666666666672,-0.008333333333333304,-0.0008333333333333526
242,242,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.8539952996474736,0.14583333333333337,0.021666666666666612,0.040416666666666656,0.011666666666666714,-0.019583333333333508,0.06125000000000003,0.0708333333333333,0.03583333333333316
243,243,0.8458333333333333,0.7730061349693251,0.8153642773207991,0.8410693301997649,0.10375000000000012,0.017916666666666692,0.006250000000000089,0.0004166666666667318,-0.003749999999999809,0.0029166666666665675,-0.007916666666666794,-0.0016666666666665941
244,244,0.8708333333333333,0.8208092485549133,0.8520857814336076,0.8726498237367804,0.0720833333333335,0.012083333333333446,0.015833333333333477,-0.0033333333333334103,0.0016666666666664831,0.006666666666666821,0.030416666666666647,-0.004166666666666652
245,245,0.8583333333333333,0.8,0.8357814336075206,0.8778642773207989,0.07124999999999992,0.004583333333333273,-0.012500000000000067,-0.0033333333333334103,1.1102230246251565e-16,0.01416666666666666,0.015416666666666523,-0.004583333333333495
246,246,0.7916666666666666,0.6575342465753424,0.740599294947121,0.8595769682726204,0.039583333333333304,0.0016666666666667052,0.010000000000000009,0.0012499999999999734,0.027083333333333348,0.0245833333333334,0.008333333333333193,0.013333333333333308
247,247,0.875,0.8275862068965517,0.8575205640423031,0.8541421856639247,0.1266666666666667,0.02000000000000013,0.022916666666666807,0.005416666666666514,0.005416666666666514,0.027083333333333348,0.025416666666666865,0.01041666666666663
248,248,0.7708333333333334,0.6153846153846154,0.7154817861339601,0.9047444183313749,0.015416666666666634,0.006249999999999978,0.027083333333333348,0.04000000000000015,-0.007916666666666683,0.03125000000000011,0.012500000000000067,0.007500000000000062
249,249,0.8666666666666667,0.8181818181818182,0.8507638072855465,0.8589894242068153,0.16541666666666666,0.07999999999999996,0.035833333333333384,0.04249999999999998,-0.011666666666666603,0.06166666666666665,0.07499999999999996,0.035833333333333384
